"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","east coast","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"463",463,29.31,0,0,6,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"464",464,90.16,1,0.97,10,7,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"465",465,31.14,0.48,0.71,2,1,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"466",466,36.38,1,0.16,6,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"467",467,26.5,0.5,0,4,5,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"468",468,35.25,0.86,0.64,0,5,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"469",469,27.63,0,0.1,7,11,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"470",470,28.01,0.1,0.23,2,6,7,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"471",471,23.15,0,0.96,1,3,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"472",472,35.92,0.47,0.04,9,1,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"473",473,71.22,1,0.76,10,10,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"474",474,30.7,0.32,0,5,12,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"475",475,48.1,0.97,0.17,3,9,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"476",476,22.19,0.32,0.36,1,0,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"477",477,35.88,0.75,0,2,9,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"478",478,0,0,0,1,4,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"479",479,26.91,0.05,0,8,11,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"480",480,31.25,0,1,3,8,5,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"481",481,30.25,0,1,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"482",482,0,0,0.67,2,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"483",483,45.59,0.46,0.9,5,4,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"484",484,25.74,0,0.88,9,11,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"485",485,31.52,0.06,0.17,7,4,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"486",486,73.3,0.95,1,7,5,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"487",487,36.65,0.96,0,8,6,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"488",488,23.55,0.56,0,0,8,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"489",489,29.16,0.92,0.2,4,11,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"490",490,62.53,0.54,1,9,6,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"491",491,19.65,0,0.52,1,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"492",492,37.67,0.17,0.79,5,8,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"493",493,40.64,0.85,0.08,2,4,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"494",494,0,0.17,0.01,0,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"495",495,0,0,0.04,3,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"496",496,38.16,0.63,0.86,2,0,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"497",497,26.57,0.68,0,4,1,6,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"498",498,33.73,0.71,0.1,5,9,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"499",499,21.3,0.17,0,1,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"500",500,68.52,0.94,1,5,6,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"501",501,45.59,0.67,0.74,6,12,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"502",502,67.18,0.94,1,4,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"503",503,49.11,1,0.66,8,3,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"504",504,33.42,0.49,0.11,8,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"505",505,38.28,0,0.6,10,12,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"506",506,10.98,0.33,0.76,0,1,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"507",507,37.52,0.96,0.09,7,10,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"508",508,32.92,0,0.01,8,7,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"509",509,9.52,0.32,0,2,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"510",510,0,0.02,0.84,5,1,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"511",511,37.67,0,0.39,8,11,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"512",512,34.84,0.09,0.78,9,5,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"513",513,26.52,0,0,3,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"514",514,38.03,0.31,0.82,5,6,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"515",515,36.48,1,0,9,11,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"516",516,32.88,1,0.43,0,3,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"517",517,30.6,0.04,0.06,3,9,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"518",518,17.8,0.05,0,3,6,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"519",519,47.18,0.04,0.99,4,12,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"520",520,39.2,0.45,1,3,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"521",521,83.78,1,0.87,10,9,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"522",522,29.18,0.09,0.47,5,9,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"523",523,42.33,1,0.07,1,6,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"524",524,64.61,1,0.51,8,11,6,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"525",525,17.74,0,0,2,0,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"526",526,76.08,0.74,0.95,9,6,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"527",527,79.2,1,1,9,4,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"528",528,32.12,0.33,1,1,10,5,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"529",529,54.03,1,0.6,4,6,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"530",530,27.75,0.6,0.19,0,4,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"531",531,31.27,0.95,0.02,6,4,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"532",532,42.2,0.91,0.54,4,2,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"533",533,41.01,0.04,0.63,4,11,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"534",534,40.42,0.94,0.32,8,3,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"535",535,68.02,0.7,1,2,11,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"536",536,41.74,0.89,0.31,5,7,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"537",537,37.15,0.67,0.89,0,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"538",538,45.58,0,1,8,2,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"539",539,13.52,0.32,0,1,5,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"540",540,47.83,1,0,7,11,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"541",541,30.89,0.24,0.97,0,6,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"542",542,52.38,0.43,0.74,5,5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"543",543,55.4,0.34,0,5,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"544",544,47.94,0.3,1,2,7,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"545",545,31.73,0.28,0.89,7,7,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"546",546,24.33,0.72,0.04,3,9,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"547",547,39.54,0.76,0.13,8,11,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"548",548,45.21,0.28,0.39,9,10,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"549",549,29.15,0.49,0.75,6,6,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"550",550,51.44,0.86,0.21,2,9,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"551",551,24.61,0.79,0.17,8,3,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"552",552,30.23,0.57,0,9,3,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"553",553,26.14,0.28,0.78,2,1,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"554",554,21.26,1,0.01,2,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"555",555,83.39,1,1,10,3,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"556",556,72.34,0.8,1,9,8,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"557",557,34.26,0.5,0.66,3,11,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"558",558,16.13,0,0,6,2,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"559",559,30.74,0,0.86,3,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"560",560,18.76,0,0.34,2,0,7,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"561",561,24.43,0.95,0,5,10,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"562",562,7.11,0.06,0.99,2,0,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"563",563,42.98,0.85,0.54,5,12,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"564",564,44.03,0.84,0.71,6,9,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"565",565,15.47,0,0.92,1,0,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"566",566,32.53,0.67,0.46,9,0,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"567",567,27.14,0.05,0.92,9,3,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"568",568,36.34,1,0.01,8,11,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"569",569,41.54,0.28,1,7,10,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"570",570,39.55,0.9,0.66,3,8,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"571",571,31.89,0.95,0,5,0,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"572",572,40.85,0.86,0.22,7,5,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"573",573,33.51,0,1,7,3,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"574",574,63.55,0.62,0.93,7,3,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"575",575,19.6,0,1,2,4,6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"576",576,26.74,0.07,0,1,5,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"577",577,43.06,0.26,0.97,5,12,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"578",578,32.89,0.61,0,4,7,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"579",579,37.13,0.31,0.06,4,2,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"580",580,77.71,1,1,6,12,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"581",581,45.72,0.99,0,10,5,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"582",582,78.22,0.93,1,4,5,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"583",583,53.02,1,0.9,6,2,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"584",584,69.44,0.88,0.97,7,11,4,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"585",585,34.64,0.28,0.38,4,6,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"586",586,52.94,0.07,0.68,7,7,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"587",587,42.14,0.55,0.47,7,6,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"588",588,0,0,0.48,3,2,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"589",589,51,0.83,0,10,9,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"590",590,67.08,0.73,1,7,4,6,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"591",591,28.85,0.8,0.2,6,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"592",592,45.02,0.96,0.28,10,7,8,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"593",593,32.95,0.45,0.24,2,7,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"594",594,43.43,0.98,0,10,6,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"595",595,30.52,0,0.98,6,10,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"596",596,23.75,0.05,0.86,1,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"597",597,14.45,0,0.88,0,10,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"598",598,20.24,0.89,0.18,3,2,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"599",599,21.7,0,0,10,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"600",600,43.54,1,0,7,12,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"601",601,36.85,0.41,0.19,6,3,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"602",602,42.98,1,0.67,2,3,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"603",603,35.24,0.77,0.73,2,0,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"604",604,55.49,0.42,0.95,9,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"605",605,72.59,0.79,1,9,8,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"606",606,33.21,0,0,4,3,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"607",607,39.37,0,0.34,2,2,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"608",608,68.14,1,0.87,9,12,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"609",609,35.64,0.09,0,7,8,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"610",610,57.25,1,0.84,9,7,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"611",611,6.83,1,0.06,1,2,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"612",612,37.8,0.24,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"613",613,44.78,1,0.13,7,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"614",614,25.77,1,0,5,9,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"615",615,30.52,0.2,0.61,9,6,5,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"616",616,75.89,1,1,8,6,9,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"617",617,26.77,0,0.79,10,5,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"618",618,31.72,0.95,0.5,6,2,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"619",619,35.25,0.92,0,7,5,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"620",620,37.97,0,0.02,10,9,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"621",621,44.39,0.12,1,0,4,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"622",622,62.65,0.91,1,3,11,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"623",623,48.65,1,0,10,4,6,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"624",624,22,0,0,7,9,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"625",625,36.67,0.35,0.94,4,8,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"626",626,37.73,0.99,0.04,6,4,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"627",627,59.8,0.83,0.47,9,9,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"628",628,45.06,1,0,9,8,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"629",629,51,0,1,10,9,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"630",630,56.85,1,0.6,9,12,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"631",631,83.74,1,1,6,9,8,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"632",632,76.8,0.93,0.97,5,7,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"633",633,65.04,1,0.93,1,7,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"634",634,48.72,0.62,0.87,7,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"635",635,36.01,1,0.63,2,1,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"636",636,29.79,0.93,0.5,2,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"637",637,36.09,0.73,0,8,11,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"638",638,33.67,0.4,0,7,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"639",639,15.78,0.94,0.2,3,4,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"640",640,47.85,0.79,0.22,10,6,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"641",641,35.42,0.1,0.89,5,4,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"642",642,31.32,0,0.88,6,6,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"643",643,40.06,0.76,0.76,0,9,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"644",644,54.94,1,0.72,8,4,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"645",645,64.95,0.73,1,8,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"646",646,36,0.34,0.95,2,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"647",647,49.96,0.73,0.45,7,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"648",648,68.82,0.89,0.98,5,5,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"649",649,67.8,0.97,1,6,0,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"650",650,42.46,0.32,0.96,6,8,6,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"651",651,27.36,0,0.88,3,9,6,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"652",652,82.62,0.84,1,7,6,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"653",653,37.29,0.97,0,6,12,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"654",654,49.95,0.1,0.58,8,9,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"655",655,59.26,0.26,1,7,12,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"656",656,50.01,1,0,9,8,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"657",657,35.48,0.71,0,9,6,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"658",658,33.66,0.15,0.05,2,5,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"659",659,42.54,0.04,0.88,2,5,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"660",660,85.59,1,0.92,10,12,4,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"661",661,71.96,0.9,0.95,5,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"662",662,40.27,0,0.97,1,8,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"663",663,34.18,0.79,0.61,4,0,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"664",664,30.15,0.15,0.47,2,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"665",665,66.29,0.14,1,10,9,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"666",666,46.5,0.88,0.04,2,11,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"667",667,40.01,0.1,0.96,1,0,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"668",668,40.12,0.14,0.8,6,2,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"669",669,60.17,0.44,0.78,10,2,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"670",670,73.27,1,0.79,10,7,6,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"671",671,15.91,0.03,0.31,9,12,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"672",672,0,0,0.01,1,9,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"673",673,64.09,1,0.93,2,1,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"674",674,11.64,0.68,0,2,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"675",675,16.25,0.45,0.62,1,0,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"676",676,46.82,1,0.86,3,2,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"677",677,18.26,0.15,0.18,10,11,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"678",678,33.4,0.01,1,9,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"679",679,14.34,0,1,2,9,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"680",680,68.5,0.77,1,10,6,3,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"681",681,52.75,0.96,0.73,7,11,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"682",682,34.34,0.28,0.84,4,8,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"683",683,36.23,0.06,1,6,10,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"684",684,23.94,1,0.15,3,9,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"685",685,19.23,0,0.84,1,10,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"686",686,0,0.08,0,1,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"687",687,69.69,1,0.94,8,10,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"688",688,54.56,0.79,0.45,7,9,3,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"689",689,17.69,0.8,0,6,0,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"690",690,13.62,0.07,0.81,1,4,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"691",691,64.67,0.74,1,9,8,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"692",692,63.09,1,1,1,4,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"693",693,56.6,0.8,0.79,7,6,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"694",694,4.52,0.31,0.17,7,0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
