"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"479",479,32.64,0.06,0.02,9,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"480",480,9.36,0,0.99,2,8,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"481",481,20.57,0,0.79,2,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"482",482,0,0.02,0.49,3,9,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"483",483,14.77,0,0.93,5,4,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"484",484,35.14,0.04,1,9,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"485",485,0,0,0.41,8,4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"486",486,70.53,0.76,1,8,6,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"487",487,35.17,1,0.06,10,6,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"488",488,0,0.43,0.01,0,9,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"489",489,26.4,1,0.33,5,12,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"490",490,38.22,0.39,0.84,8,5,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"491",491,13.81,0,0.64,1,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"492",492,20.76,0.05,0.91,5,9,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"493",493,35.45,0.58,0.58,3,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"494",494,0,0.35,0.06,0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"495",495,25.42,0.13,0,3,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"496",496,69.42,1,1,5,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"497",497,15.07,0.6,0,4,0,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"498",498,15.72,0.42,0.12,7,9,8,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"499",499,32.86,0.3,0.15,1,6,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"500",500,58,0.68,1,5,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"501",501,59.19,0.76,1,4,12,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"502",502,61.46,0.89,0.92,5,3,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"503",503,48.49,0.98,0.67,7,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"504",504,28.22,0,0.11,5,9,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"505",505,25.15,0.01,0.95,9,11,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"506",506,13.57,0.36,0.66,2,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"507",507,19.76,0.59,0.01,6,10,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"508",508,23.69,0.12,0,9,6,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"509",509,20.36,0.59,0,1,10,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"510",510,0,0.03,0.27,3,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"511",511,37.38,0,0.12,7,12,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"512",512,38.25,0,0.7,9,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"513",513,33.75,0.1,0.02,4,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"514",514,46.91,0.56,0.33,5,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"515",515,43.79,0.98,0,10,12,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"516",516,36.41,0.95,0.27,0,5,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"517",517,49.83,0,0,4,9,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"518",518,39.52,0,0,4,7,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"519",519,48.1,0,0.96,4,12,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"520",520,23.18,0.09,1,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"521",521,64.5,1,0.68,10,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"522",522,29.64,0.22,0.76,5,8,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"523",523,34.67,0.93,0,2,7,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"524",524,54.82,1,0.67,7,8,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"525",525,0,0,0,2,0,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"526",526,42.88,0.26,0.96,8,7,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"527",527,74.96,1,1,10,6,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"528",528,31.49,0.36,0.99,0,9,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"529",529,59.98,1,0.94,4,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"530",530,17.63,0.47,0,0,5,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"531",531,36.52,0.88,0.1,5,3,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"532",532,46.28,1,0.52,3,3,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"533",533,37.19,0.14,1,5,11,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"534",534,42.74,1,0.24,9,3,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"535",535,68.18,1,0.92,1,8,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"536",536,52.67,1,0.26,4,6,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"537",537,31.31,0.47,0.78,0,5,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"538",538,49.7,0.01,1,9,0,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"539",539,23.14,0.34,0.1,1,5,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"540",540,26.68,1,0,6,11,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"541",541,55.66,0.56,1,0,6,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"542",542,46.05,0.61,0.51,5,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"543",543,4.32,0,0.04,5,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"544",544,62.08,0.87,1,2,7,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"545",545,10.06,0.09,0.6,8,8,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"546",546,19.6,0.47,0.05,5,10,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"547",547,40.63,0.94,0.34,10,12,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"548",548,25.16,0.37,0.1,7,11,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"549",549,18.53,0,1,5,6,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"550",550,23.81,1,0,3,9,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"551",551,27.12,0.26,0,7,4,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"552",552,22.9,0.55,0,8,4,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"553",553,30.04,0,0.75,0,1,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"554",554,22.03,1,0.11,4,9,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"555",555,70.99,0.97,0.89,9,5,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"556",556,41.72,0.53,0.81,10,8,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"557",557,19.78,0.14,0.49,2,10,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"558",558,11.48,0.09,0,5,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"559",559,29.61,0.12,0.9,3,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"560",560,20.48,0,1,2,0,7,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"561",561,16.86,0.94,0.04,6,10,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"562",562,16.32,0.34,1,2,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"563",563,19.82,0.59,0.41,6,12,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"564",564,20.94,0.32,0.87,5,9,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"565",565,0,0,0.87,0,2,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"566",566,41.57,0.67,0.69,10,0,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"567",567,22.67,0,0.84,10,3,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"568",568,22.86,1,0,6,10,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"569",569,32.68,0,1,7,12,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"570",570,23.92,0.94,0.58,2,8,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"571",571,12.3,1,0,5,1,6,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"572",572,37.87,1,0.24,7,4,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"573",573,15.18,0,0.84,7,5,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"574",574,58.13,0.93,0.88,7,3,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"575",575,3.66,0,1,1,4,6,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"576",576,1.23,0.19,0,0,7,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"577",577,35.24,0.18,1,4,12,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"578",578,0,0.14,0.19,6,6,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"579",579,30.99,0.17,0.23,4,3,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"580",580,66.6,1,0.98,6,12,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"581",581,48.85,0.97,0.16,10,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"582",582,65.69,0.95,0.92,3,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"583",583,61.93,0.94,0.92,7,3,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"584",584,48.53,0.77,0.84,7,12,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"585",585,27.18,0.64,0.36,5,6,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"586",586,29.83,0.32,0.23,7,8,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"587",587,25.6,0.58,0.04,8,5,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"588",588,35.41,0,0.56,4,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"589",589,40.7,0.98,0,9,11,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"590",590,64.78,1,0.95,8,3,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"591",591,22.02,0.69,0.19,4,4,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"592",592,32.74,0.84,0.08,8,7,8,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"593",593,34.66,0.53,0.55,2,9,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"594",594,46.41,1,0.03,10,6,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"595",595,35.5,0.1,1,5,9,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"596",596,20.17,0,0.71,0,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"597",597,36.92,0,1,0,9,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"598",598,12.2,0.62,0,4,3,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"599",599,16.86,0.01,0.05,10,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"600",600,32.19,0.91,0.15,7,11,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"601",601,6.58,0.29,0,4,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"602",602,37.77,1,0.52,1,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"603",603,26.53,0.58,0.47,2,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"604",604,45.47,0.26,0.98,8,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"605",605,63.42,0.71,1,8,6,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"606",606,12.99,0,0,5,5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"607",607,8.92,0.04,0.6,2,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"608",608,78.34,0.87,1,10,10,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"609",609,7.47,0.13,0.01,8,8,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"610",610,73.83,0.84,1,10,6,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"611",611,7.63,0.92,0.15,1,2,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"612",612,53.92,0.68,0.96,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"613",613,45.79,0.88,0,6,7,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"614",614,33.42,1,0.03,4,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"615",615,39.07,0.21,0.96,9,6,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"616",616,59.26,0.77,0.99,8,5,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"617",617,31.98,0.14,0.58,10,5,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"618",618,29.84,1,0.08,5,3,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"619",619,30.5,0.5,0.06,6,6,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"620",620,26.38,0,0,10,9,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"621",621,43.5,0,1,0,4,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"622",622,63.49,0.98,1,5,12,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"623",623,42.89,0.98,0,10,2,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"624",624,36.84,0.04,0.07,8,10,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"625",625,33.57,0.56,0.76,3,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"626",626,36.07,1,0,6,3,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"627",627,52.81,0.61,0.18,7,9,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"628",628,46.58,1,0,9,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"629",629,52.2,0.07,0.94,10,7,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"630",630,51.89,1,0.52,8,12,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"631",631,78.43,1,0.93,6,9,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"632",632,76.82,0.98,0.84,6,8,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"633",633,63.49,0.83,0.81,0,7,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"634",634,52.38,0.27,0.7,7,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"635",635,45.39,0.97,0.52,1,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"636",636,52.08,0.97,0.14,2,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"637",637,55.64,1,0.04,9,10,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"638",638,58.7,0.92,0,9,4,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"639",639,41.57,1,0.04,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"640",640,59.3,0.76,0.19,9,7,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"641",641,23.11,0,0.84,4,4,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"642",642,36.04,0,0.81,6,6,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"643",643,37.86,1,0.44,1,8,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"644",644,58.47,1,0.72,8,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"645",645,58.23,0.66,1,7,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"646",646,37.92,0,0.84,0,6,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"647",647,41,0.53,0.1,10,3,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"648",648,55.3,1,0.87,3,5,5,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"649",649,76.78,0.84,1,7,0,5,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"650",650,31.32,0,1,6,8,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"651",651,6.53,0.19,0.61,2,8,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"652",652,82.57,0.95,0.99,8,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"653",653,32.89,0.76,0,7,12,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"654",654,38.33,0,1,9,10,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"655",655,56.01,0.24,1,8,11,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"656",656,33.83,1,0,9,8,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"657",657,36.61,0.77,0,8,5,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"658",658,14.22,0.17,0.1,2,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"659",659,11.12,0.07,0.85,3,5,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"660",660,76.92,0.99,0.88,10,10,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"661",661,75.67,0.67,1,7,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"662",662,36.67,0.03,1,3,8,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"663",663,62.9,0.95,1,4,0,7,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"664",664,30.94,0.24,0.21,3,5,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"665",665,53.41,0,1,9,10,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"666",666,40.51,1,0,2,12,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"667",667,37.38,0.28,0.99,3,3,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"668",668,33.03,0.31,0.8,7,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"669",669,31.45,0,0.73,10,2,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"670",670,53.49,1,0.51,9,8,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"671",671,33.65,0.17,0.49,9,12,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"672",672,0,0,0.03,3,8,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"673",673,67.35,0.92,0.98,3,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"674",674,21.63,0.48,0,3,0,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"675",675,36.44,0.31,0.34,2,1,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"676",676,43.74,1,0.65,2,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"677",677,14.74,0.02,0,9,9,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"678",678,20.19,0,0.85,7,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"679",679,28.87,0,0.95,2,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"680",680,74.03,1,0.96,10,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"681",681,52.1,1,0.39,7,11,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"682",682,25.22,0.06,0.69,3,8,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"683",683,31.99,0,1,7,12,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"684",684,26.56,0.88,0,4,10,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"685",685,33.73,0,0.74,2,8,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"686",686,55.67,0,0.06,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"687",687,77.16,1,0.99,9,11,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"688",688,56.76,0.89,0.29,8,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"689",689,25.19,0.62,0.06,5,0,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"690",690,36.59,0,1,1,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"691",691,55.9,0.4,1,8,8,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"692",692,56.21,0.83,0.88,2,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"693",693,52.77,0.75,0.53,7,6,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"694",694,27.89,0.6,0.24,7,1,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"695",695,55,1,0.15,10,7,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"696",696,53.07,1,0.19,10,1,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"697",697,29.84,0.36,0.21,9,9,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"698",698,35.47,0.81,0.43,2,3,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"699",699,46.73,0.2,1,9,5,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"700",700,36.97,0.76,0.11,5,9,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"701",701,44.99,0.66,0.05,5,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"702",702,47.46,0.63,0.02,10,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"703",703,68.82,0.91,0.95,4,11,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"704",704,45.21,1,0,6,8,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"705",705,39.88,0.24,1,0,6,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"706",706,53.93,0.26,0,0,4,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"707",707,34.86,0.67,0.13,6,9,7,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"708",708,26.45,0,1,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"709",709,46.88,0.93,0.6,3,1,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"710",710,21.18,0,0.91,6,12,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"711",711,0,0,0,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"712",712,0,0.16,0.17,2,2,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"713",713,48.56,1,0.95,2,2,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"714",714,54.99,1,1,5,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"715",715,40.9,0.79,0.03,7,12,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"716",716,45.77,1,0.95,1,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"717",717,67.41,0.9,0.98,2,11,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"718",718,3.84,0,0.12,2,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
