"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"480",480,21.13,0,1,3,8,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"481",481,18.81,0,0.36,2,5,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"482",482,0,0.11,0,4,10,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"483",483,25.16,0,0.9,3,3,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"484",484,30.66,0.09,0.97,7,12,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"485",485,17.33,0.04,0.48,9,3,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"486",486,82.89,1,0.93,9,7,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"487",487,42.6,1,0,9,6,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"488",488,0,0,0,0,10,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"489",489,15.04,1,0,2,12,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"490",490,50.61,0.25,1,7,5,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"491",491,23.99,0.05,0.28,1,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"492",492,44.52,0.25,1,5,8,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"493",493,46.26,1,0.72,4,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"494",494,22.31,0.88,0,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"495",495,41.67,0.09,0.01,4,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"496",496,57.99,0.9,0.93,5,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"497",497,34.13,0.75,0.16,3,1,6,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"498",498,22.31,0.47,0.3,6,11,8,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"499",499,40.95,0.2,0,2,6,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"500",500,48.07,1,0.79,3,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"501",501,74.33,1,1,4,10,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"502",502,57.03,0.67,0.8,6,2,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"503",503,45.28,0.85,0.45,6,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"504",504,28.35,0.14,0.15,6,9,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"505",505,30.31,0,0.86,9,11,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"506",506,57.7,0.55,1,4,1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"507",507,39.57,0.53,0,6,10,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"508",508,44.31,0.3,0.13,9,5,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"509",509,33.77,0.01,0,1,10,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"510",510,37.52,0,0.14,4,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"511",511,20.46,0,0.09,8,12,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"512",512,16.7,0.13,0.49,10,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"513",513,9.32,0.09,0.06,4,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"514",514,9.52,0.44,0,5,7,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"515",515,39.09,0.95,0.06,10,11,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"516",516,29.97,0.88,0,1,6,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"517",517,20.23,0.06,0.1,6,8,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"518",518,9.27,0.11,0.09,2,7,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"519",519,19.02,0,0.85,4,12,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"520",520,20.85,0.09,1,1,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"521",521,76.54,1,0.93,10,12,4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"522",522,37.48,0.41,0.67,4,8,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"523",523,37.44,1,0,3,7,3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"524",524,62.58,1,0.83,8,7,6,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"525",525,0,0.03,0.05,2,2,6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"526",526,62.61,0.53,0.92,10,7,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"527",527,62.5,1,0.89,10,5,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"528",528,46.33,0.61,0.84,0,9,5,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"529",529,64.5,1,0.94,4,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"530",530,34.32,1,0.09,0,3,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"531",531,25.94,0.73,0,5,4,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"532",532,55.88,0.98,0.88,3,2,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"533",533,19.72,0,0.93,7,11,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"534",534,49.75,1,0.44,10,2,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"535",535,71.43,0.92,1,2,6,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"536",536,41.37,0.96,0.48,5,7,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"537",537,21.03,0.44,0.75,0,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"538",538,48.96,0,1,10,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"539",539,19.25,0.09,0,0,5,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"540",540,25.74,1,0,5,11,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"541",541,59.88,0.6,1,1,8,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"542",542,44.69,0.71,0.16,5,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"543",543,6.53,0,0.04,4,0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"544",544,57.68,0.9,0.92,3,7,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"545",545,36.28,0.34,0.93,9,11,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"546",546,27.85,0.83,0,6,11,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"547",547,42.31,0.71,0.07,10,11,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"548",548,45.09,0.18,0.15,7,11,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"549",549,29.04,0,1,6,6,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"550",550,29.61,1,0,4,8,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"551",551,62.2,0.12,0,7,3,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"552",552,43.94,0.84,0.04,8,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"553",553,42.3,0.11,0.7,1,1,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"554",554,36.22,0.95,0.28,3,9,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"555",555,67.5,1,0.72,10,2,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"556",556,53.12,0.66,0.45,10,10,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"557",557,43.32,0.16,0.6,2,10,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"558",558,33.47,0,0,6,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"559",559,34.17,0.1,0.81,4,3,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"560",560,12.41,0,0.89,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"561",561,18.93,0.86,0,5,9,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"562",562,49.7,0.65,1,1,2,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"563",563,33.79,0.47,0.75,5,12,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"564",564,44.77,0.5,0.98,5,9,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"565",565,25.7,0.08,0.87,0,1,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"566",566,64.28,1,0.7,10,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"567",567,41.11,0.06,1,10,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"568",568,29.58,1,0.06,6,10,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"569",569,35.47,0.06,1,6,12,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"570",570,52.63,1,0.88,1,11,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"571",571,39.27,0.97,0.05,5,0,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"572",572,45.27,0.89,0.35,6,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"573",573,36.08,0.09,0.78,8,5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"574",574,65.34,0.94,0.65,9,3,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"575",575,38.4,0,1,1,4,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"576",576,44.74,0.2,0.07,1,8,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"577",577,48.97,0.31,0.98,6,12,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"578",578,21.43,0.07,0.26,7,5,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"579",579,35.15,0,0.46,5,3,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"580",580,71.51,0.87,0.96,6,11,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"581",581,38.96,0.97,0.38,10,5,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"582",582,57.72,0.73,1,2,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"583",583,60.8,0.94,0.96,7,3,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"584",584,51.57,0.91,0.76,6,12,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"585",585,35.3,0.96,0.03,4,8,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"586",586,6.14,0.2,0.06,6,9,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"587",587,25.5,0.59,0.1,8,5,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"588",588,29.97,0,0.93,3,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"589",589,39.37,1,0,9,11,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"590",590,70.09,0.88,1,7,3,6,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"591",591,27.21,0.86,0,3,3,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"592",592,16.24,0.41,0.12,7,7,8,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"593",593,39.19,0.3,0.84,3,11,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"594",594,42.08,0.98,0.04,10,6,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"595",595,31.77,0.11,1,6,8,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"596",596,12.12,0.06,0.84,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"597",597,31.91,0.1,1,1,10,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"598",598,20.44,0.55,0.04,3,5,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"599",599,20.87,0.09,0,10,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"600",600,25.77,1,0.3,7,12,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"601",601,32.85,0.01,0.12,6,3,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"602",602,33.58,0.91,0.63,3,3,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"603",603,32.46,0.66,0.16,3,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"604",604,35.14,0,1,8,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"605",605,42.48,0.31,0.88,8,5,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"606",606,34.18,0.08,0,5,5,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"607",607,37.02,0.22,1,2,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"608",608,84.1,0.77,1,10,11,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"609",609,20.61,0,0,9,8,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"610",610,74.67,0.8,1,10,6,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
"611",611,25.35,0.93,0.31,3,2,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"612",612,64.37,1,0.95,0,1,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"613",613,36.94,1,0,7,7,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"614",614,26.58,0.93,0,6,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"615",615,39.07,0,0.98,10,6,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"616",616,50,0.57,0.87,8,5,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"617",617,39.37,0.28,0.74,10,5,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"618",618,28.15,0.93,0.04,6,2,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"619",619,34.92,0.91,0.02,6,7,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"620",620,32.83,0,0,9,9,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"621",621,39.46,0.13,1,2,4,5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"622",622,54.77,1,0.92,5,12,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"623",623,45.01,1,0,10,1,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"624",624,35.51,0.13,0.1,9,8,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"625",625,40.94,0.34,0.67,3,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"626",626,39.22,0.88,0.25,6,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"627",627,56.65,0.77,0.48,6,10,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"628",628,47.66,0.98,0.06,10,10,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"629",629,52.78,0,1,10,6,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"630",630,57.58,1,0.68,7,12,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"631",631,73.8,1,0.92,6,7,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"632",632,73.34,0.86,0.75,6,9,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"633",633,81.67,0.97,1,0,5,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"634",634,45.85,0.22,0.62,8,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"635",635,45.41,0.95,0.06,0,1,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"636",636,42.95,1,0.09,2,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"637",637,52.2,1,0.07,8,11,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"638",638,57.33,0.84,0,10,5,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"639",639,28.3,1,0,5,6,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
"640",640,57.85,1,0,9,6,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"641",641,37.82,0.15,1,2,5,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"642",642,52.85,0.11,1,8,7,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"643",643,42.61,1,0.78,1,7,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"644",644,50.25,1,0.55,7,5,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"645",645,17.62,0.03,0.82,6,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"646",646,32.71,0,0.73,0,6,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"647",647,48.38,1,0,10,4,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"648",648,69.58,0.93,1,3,6,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"649",649,71.63,1,1,6,0,5,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"650",650,40.34,0.11,1,5,8,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"651",651,24.7,0,0.25,3,7,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"652",652,81.72,0.97,1,8,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"653",653,48.77,1,0,8,12,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"654",654,38.54,0,0.97,10,10,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"655",655,55.9,0.49,0.96,8,12,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"656",656,46.74,0.98,0.06,10,7,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"657",657,38.59,0.81,0.08,7,6,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"658",658,19.76,0.28,0.05,2,6,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"659",659,40.32,0,1,3,5,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"660",660,67.78,0.84,0.8,10,10,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"661",661,54.12,0.8,0.88,7,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"662",662,35.29,0.08,1,2,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"663",663,43.65,0.69,1,3,0,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"664",664,6.38,0.27,0.12,4,6,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"665",665,30.33,0,0.85,9,12,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"666",666,25.66,0.83,0,2,12,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"667",667,19.91,0,1,3,3,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"668",668,3.77,0.24,0.72,7,1,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"669",669,0.25,0,0.8,7,1,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"670",670,52.81,0.92,0.71,10,9,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"671",671,41.42,0.3,0.91,9,11,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"672",672,5.87,0,0.12,5,6,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"673",673,52.65,0.87,0.9,3,0,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"674",674,13.23,0,0,2,1,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"675",675,0,0.06,0.48,2,2,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"676",676,63.32,1,1,2,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"677",677,26.11,0.17,0.03,8,10,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"678",678,35.12,0.32,0.86,7,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"679",679,20.13,0.07,1,2,10,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"680",680,79.51,1,1,10,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"681",681,35.07,1,0.68,6,11,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"682",682,0,0,0.63,4,7,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"683",683,17.11,0,0.95,7,11,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"684",684,19.81,1,0.06,5,10,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"685",685,23.66,0.22,0.36,3,10,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"686",686,0,0.13,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"687",687,71.9,0.99,1,7,10,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"688",688,45.07,0.94,0.39,7,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"689",689,0,0.15,0.15,5,0,4,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"690",690,0,0.13,0.89,3,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"691",691,49.48,0.9,0.73,8,8,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"692",692,24.48,0.78,0.57,2,3,4,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
"693",693,56.64,0.54,0.94,7,7,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"694",694,24.33,0.81,0,7,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"695",695,53.76,1,0.26,10,7,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"696",696,51.59,1,0.36,10,1,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"697",697,38.57,0.47,0.55,10,8,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"698",698,41.77,0.79,0.82,2,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"699",699,33.84,0,0.96,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"700",700,17.03,0.48,0.1,6,10,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"701",701,44.76,1,0.24,4,10,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"702",702,37.49,0.61,0.05,8,11,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"703",703,54.36,0.66,0.76,2,10,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"704",704,33.37,0.88,0,5,8,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"705",705,22.09,0,0.96,1,6,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"706",706,25.07,0.84,0,0,4,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"707",707,32.82,0.55,0.19,7,8,7,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"708",708,1.37,0.04,1,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"709",709,43.12,0.97,0.82,3,1,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"710",710,24.07,0,0.87,8,12,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"711",711,0,0,0,1,2,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"712",712,0,0,0,1,2,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"713",713,28.96,0.94,0.79,2,2,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"714",714,39.4,1,0.84,5,0,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"715",715,24.55,0.95,0.06,5,12,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"716",716,56.2,1,1,1,1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"717",717,64.47,1,0.94,3,11,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"718",718,0,0,0,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"719",719,2.41,0.08,0.23,2,6,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
